datasetID,mapGridNumber,latitude,longitude
FloridaKeysReefVisualCensus2003,8244142.0,25.5689667,-80.1064666
FloridaKeysReefVisualCensus2003,8247865.0,25.52085684747596,-80.10588373064904
FloridaKeysReefVisualCensus2003,8247892.0,25.5694,-80.1051332
FloridaKeysReefVisualCensus2003,8255378.0,25.54475313130734,-80.1010911478211
FloridaKeysReefVisualCensus2003,8255385.0,25.556239881213536,-80.10135225274213
FloridaKeysReefVisualCensus2003,8255390.0,25.56605011993704,-80.10123347733473
FloridaKeysReefVisualCensus2003,8255408.0,25.5986667,-80.1011666
FloridaKeysReefVisualCensus2003,8255409.0,25.6000167,-80.1015666
FloridaKeysReefVisualCensus2003,8255411.0,25.60395527549824,-80.10014433458382
FloridaKeysReefVisualCensus2003,8255432.0,25.64228217880562,-80.09982665644029
FloridaKeysReefVisualCensus2003,8259139.0,25.5640334,-80.0980499
FloridaKeysReefVisualCensus2003,8259141.0,25.5669834,-80.0990666
FloridaKeysReefVisualCensus2003,8259144.0,25.5722834,-80.0996332
FloridaKeysReefVisualCensus2003,8259145.0,25.575,-80.0995832
FloridaKeysReefVisualCensus2003,8262926.0,25.6311,-80.0958999
FloridaKeysReefVisualCensus2003,8262933.0,25.6438667,-80.0955499
FloridaKeysReefVisualCensus2003,8266633.0,25.5537,-80.0947499
FloridaKeysReefVisualCensus2003,8266634.0,25.5542334,-80.0952332
FloridaKeysReefVisualCensus2003,8266640.0,25.5655834,-80.0946332
FloridaKeysReefVisualCensus2003,8266647.0,25.57905,-80.0955332
FloridaKeysReefVisualCensus2003,8266653.0,25.5893667,-80.0943332
FloridaKeysReefVisualCensus2003,8266683.0,25.6435667,-80.0948999
FloridaKeysReefVisualCensus2003,8266699.0,25.673,-80.0938332
FloridaKeysReefVisualCensus2003,8270392.0,25.5700618056705,-80.09282238942528
FloridaKeysReefVisualCensus2003,8270393.0,25.5717834,-80.0920499
FloridaKeysReefVisualCensus2003,8270394.0,25.5728,-80.0926832
FloridaKeysReefVisualCensus2003,8270413.0,25.60791668055879,-80.09328296717112
FloridaKeysReefVisualCensus2003,8270449.0,25.6727167,-80.0930832
FloridaKeysReefVisualCensus2003,8274198.0,25.6705167,-80.0900666
FloridaKeysReefVisualCensus2003,8274216.0,25.7034334,-80.0897499
FloridaKeysReefVisualCensus2005,4711019.0,24.4431834,-81.9735832
FloridaKeysReefVisualCensus2005,4733520.0,24.4464334,-81.9628999
FloridaKeysReefVisualCensus2005,4778559.0,24.515376265517244,-81.93907903952254
FloridaKeysReefVisualCensus2005,4816025.0,24.4547,-81.9190499
FloridaKeysReefVisualCensus2005,4823528.0,24.4599333,-81.91425
FloridaKeysReefVisualCensus2005,4853536.0,24.4742833,-81.8988833
FloridaKeysReefVisualCensus2005,4861040.0,24.4821167,-81.8953833
FloridaKeysReefVisualCensus2005,4887274.0,24.454143770574444,-81.88139922192263
FloridaKeysReefVisualCensus2005,4891023.0,24.450691407259953,-81.87968661733021
FloridaKeysReefVisualCensus2005,4898524.0,24.453128270106564,-81.87514776231072
FloridaKeysReefVisualCensus2005,4928524.0,24.45277132946636,-81.85937298584686
FloridaKeysReefVisualCensus2005,4928525.0,24.45495,-81.8597666
FloridaKeysReefVisualCensus2005,4932275.0,24.4549334,-81.8565499
FloridaKeysReefVisualCensus2005,4947274.0,24.4542,-81.849266600000007
FloridaKeysReefVisualCensus2005,4947275.0,24.4548,-81.8486333
FloridaKeysReefVisualCensus2005,4951028.0,24.460708349999997,-81.84762495
FloridaKeysReefVisualCensus2005,4954777.0,24.459,-81.8448
FloridaKeysReefVisualCensus2005,4966028.0,24.461130303030306,-81.84009889090909
FloridaKeysReefVisualCensus2005,4966029.0,24.462819756768557,-81.84009936790393
FloridaKeysReefVisualCensus2005,4969780.0,24.464943308187134,-81.83700252245615
FloridaKeysReefVisualCensus2005,4977285.0,24.47366042799511,-81.8343382992665
FloridaKeysReefVisualCensus2005,4981032.0,24.46725,-81.8323666
FloridaKeysReefVisualCensus2005,4999782.0,24.4687667,-81.8221666
FloridaKeysReefVisualCensus2005,5014787.0,24.4764833,-81.8139333
FloridaKeysReefVisualCensus2005,5026033.0,24.470206426027396,-81.80814803462017
FloridaKeysReefVisualCensus2005,5067281.0,24.4662834,-81.7865333
FloridaKeysReefVisualCensus2005,5078531.0,24.46695,-81.7803999
FloridaKeysReefVisualCensus2005,5138533.0,24.4706333,-81.7480166
FloridaKeysReefVisualCensus2005,5157285.0,24.4740667,-81.7390666
FloridaKeysReefVisualCensus2005,5168534.0,24.4718334,-81.7338666
FloridaKeysReefVisualCensus2005,5183549.0,24.5001167,-81.7257333
FloridaKeysReefVisualCensus2005,5187287.0,24.477337044646927,-81.72267950922551
FloridaKeysReefVisualCensus2005,5191037.0,24.4778334,-81.7220499
FloridaKeysReefVisualCensus2005,5194788.0,24.47905,-81.7188333
FloridaKeysReefVisualCensus2005,5194799.0,24.5001334,-81.7197832
FloridaKeysReefVisualCensus2005,5194800.0,24.5013834,-81.7201999
FloridaKeysReefVisualCensus2005,5202288.0,24.4794667,-81.7147499
FloridaKeysReefVisualCensus2005,5209787.0,24.47804492580645,-81.71123422165898
FloridaKeysReefVisualCensus2005,5209789.0,24.4805167,-81.7120666
FloridaKeysReefVisualCensus2005,5217290.0,24.48235,-81.7076666
FloridaKeysReefVisualCensus2005,5221053.0,24.5058334,-81.7063166
FloridaKeysReefVisualCensus2005,5224797.0,24.4950334,-81.7027666
FloridaKeysReefVisualCensus2005,5224799.0,24.4996333,-81.7032999
FloridaKeysReefVisualCensus2005,5224828.0,24.550891729820357,-81.70384109089821
FloridaKeysReefVisualCensus2005,5228543.0,24.4881,-81.7007499
FloridaKeysReefVisualCensus2005,5228578.0,24.551088329213485,-81.70236566438201
FloridaKeysReefVisualCensus2005,5232292.0,24.486437999874685,-81.69994315902257
FloridaKeysReefVisualCensus2005,5277293.0,24.4878,-81.67652120738255
FloridaKeysReefVisualCensus2005,5281043.0,24.488432610344827,-81.67481721287356
FloridaKeysReefVisualCensus2005,5288550.0,24.5015167,-81.6709166
FloridaKeysReefVisualCensus2005,5292294.0,24.4902167,-81.66725
FloridaKeysReefVisualCensus2005,5292332.0,24.55995,-81.6686999
FloridaKeysReefVisualCensus2005,5292333.0,24.56025,-81.6692499
FloridaKeysReefVisualCensus2005,5296044.0,24.4904667,-81.6670333
FloridaKeysReefVisualCensus2005,5299795.0,24.49160917905759,-81.66395899162303
FloridaKeysReefVisualCensus2005,5303545.0,24.492330704357542,-81.6617433378771
FloridaKeysReefVisualCensus2005,5326047.0,24.4965667,-81.6512166
FloridaKeysReefVisualCensus2005,5337297.0,24.4960834,-81.6454832
FloridaKeysReefVisualCensus2005,5337315.0,24.5279833,-81.6445332
FloridaKeysReefVisualCensus2005,5371071.0,24.5388833,-81.6264666
FloridaKeysReefVisualCensus2005,5374801.0,24.5037333,-81.6241166
FloridaKeysReefVisualCensus2005,5374813.0,24.5252167,-81.6247999
FloridaKeysReefVisualCensus2005,5378551.0,24.5034334,-81.6235999
FloridaKeysReefVisualCensus2005,5393570.0,24.5370333,-81.6144999
FloridaKeysReefVisualCensus2005,5423550.0,24.502168420183487,-81.59929949139908
FloridaKeysReefVisualCensus2005,5431072.0,24.54135,-81.5945666
FloridaKeysReefVisualCensus2005,5453580.0,24.5560667,-81.5831666
FloridaKeysReefVisualCensus2005,5457301.0,24.5042167,-81.5819666
FloridaKeysReefVisualCensus2005,5491055.0,24.510998728400956,-81.56306890322195
FloridaKeysReefVisualCensus2005,5528557.0,24.5138167,-81.5431499
FloridaKeysReefVisualCensus2005,5532305.0,24.5110667,-81.5418166
FloridaKeysReefVisualCensus2005,5667334.0,24.5643834,-81.4713166
FloridaKeysReefVisualCensus2005,5783574.0,24.545082498624105,-81.40977133957071
FloridaKeysReefVisualCensus2005,5783578.0,24.552843142914437,-81.40960746991978
FloridaKeysReefVisualCensus2005,5794824.0,24.5459333,-81.4043666
FloridaKeysReefVisualCensus2005,5836087.0,24.5688334,-81.3813833
FloridaKeysReefVisualCensus2005,5839827.0,24.5516167,-81.3802499
FloridaKeysReefVisualCensus2005,5847327.0,24.5505833,-81.3756499
FloridaKeysReefVisualCensus2005,5944836.0,24.5679167,-81.3251666
FloridaKeysReefVisualCensus2005,6012341.0,24.5768167,-81.2895666
FloridaKeysReefVisualCensus2005,6019842.0,24.5781667,-81.2847666
FloridaKeysReefVisualCensus2005,6199856.0,24.6040333,-81.1905499
FloridaKeysReefVisualCensus2005,6222358.0,24.6072334,-81.1779166
FloridaKeysReefVisualCensus2005,6346120.0,24.62875,-81.1140332
FloridaKeysReefVisualCensus2005,6349868.0,24.6254333,-81.1114166
FloridaKeysReefVisualCensus2005,6353617.0,24.6230667,-81.1104666
FloridaKeysReefVisualCensus2005,6391122.0,24.63225,-81.0896499
FloridaKeysReefVisualCensus2005,6522406.0,24.6934334,-81.0198666
FloridaKeysReefVisualCensus2005,6586139.0,24.6631334,-80.9877166
FloridaKeysReefVisualCensus2005,6612400.0,24.6831667,-80.9732333
FloridaKeysReefVisualCensus2005,6623659.0,24.6997834,-80.9671166
FloridaKeysReefVisualCensus2005,6631151.0,24.6854167,-80.96365
FloridaKeysReefVisualCensus2005,6736158.0,24.6980501,-80.9071333
FloridaKeysReefVisualCensus2005,7024945.0,24.7642167,-80.7559166
FloridaKeysReefVisualCensus2005,7036196.0,24.7658834,-80.7496166
FloridaKeysReefVisualCensus2005,7036197.0,24.76755,-80.7500499
FloridaKeysReefVisualCensus2005,7081198.0,24.7691334,-80.7259999
FloridaKeysReefVisualCensus2005,7246232.0,24.8303167,-80.6396166
FloridaKeysReefVisualCensus2005,7272490.0,24.8456667,-80.6241832
FloridaKeysReefVisualCensus2005,7272491.0,24.84769146359338,-80.62482671276595
FloridaKeysReefVisualCensus2005,7283738.0,24.84265,-80.6185833
FloridaKeysReefVisualCensus2005,7283768.0,24.8967501,-80.6184166
FloridaKeysReefVisualCensus2005,7283769.0,24.8970833,-80.6187666
FloridaKeysReefVisualCensus2005,7287493.0,24.8500834,-80.6163333
FloridaKeysReefVisualCensus2005,7291273.0,24.9043667,-80.6149166
FloridaKeysReefVisualCensus2005,7295022.0,24.9041501,-80.6129999
FloridaKeysReefVisualCensus2005,7313753.0,24.86842802782705,-80.60258129090909
FloridaKeysReefVisualCensus2005,7324997.0,24.8588833,-80.5972166
FloridaKeysReefVisualCensus2005,7324998.0,24.85945,-80.5968333
FloridaKeysReefVisualCensus2005,7332509.0,24.8799167,-80.5925499
FloridaKeysReefVisualCensus2005,7366254.0,24.8701834,-80.5758666
FloridaKeysReefVisualCensus2005,7366262.0,24.8847834,-80.5757166
FloridaKeysReefVisualCensus2005,7370010.0,24.8822334,-80.5741333
FloridaKeysReefVisualCensus2005,7370011.0,24.8828334,-80.5736666
FloridaKeysReefVisualCensus2005,7377506.0,24.87505,-80.5689666
FloridaKeysReefVisualCensus2005,7388764.0,24.8879501,-80.56345
FloridaKeysReefVisualCensus2005,7411289.0,24.9336834,-80.5510166
FloridaKeysReefVisualCensus2005,7437559.0,24.9692834,-80.5363999
FloridaKeysReefVisualCensus2005,7441309.0,24.9695167,-80.5363
FloridaKeysReefVisualCensus2005,7452525.0,24.907778595459835,-80.52960131268918
FloridaKeysReefVisualCensus2005,7460025.0,24.9076501,-80.5262499
FloridaKeysReefVisualCensus2005,7486279.0,24.9165834,-80.5120499
FloridaKeysReefVisualCensus2005,7486280.0,24.9169334,-80.5115666
FloridaKeysReefVisualCensus2005,7497532.0,24.9210167,-80.5054166
FloridaKeysReefVisualCensus2005,7497533.0,24.92285,-80.5050999
FloridaKeysReefVisualCensus2005,7505034.0,24.9238834,-80.5018999
FloridaKeysReefVisualCensus2005,7505035.0,24.926111712570783,-80.50180616455266
FloridaKeysReefVisualCensus2005,7561290.0,24.9359667,-80.4725833
FloridaKeysReefVisualCensus2005,7565041.0,24.93655,-80.4702999
FloridaKeysReefVisualCensus2005,7587551.0,24.9550667,-80.4577832
FloridaKeysReefVisualCensus2005,7591302.0,24.9564167,-80.4558332
FloridaKeysReefVisualCensus2005,7595048.0,24.94935,-80.4536999
FloridaKeysReefVisualCensus2005,7595049.0,24.9509167,-80.4544833
FloridaKeysReefVisualCensus2005,7602550.0,24.9530334,-80.4504499
FloridaKeysReefVisualCensus2005,7606322.0,24.9938834,-80.4485166
FloridaKeysReefVisualCensus2005,7610072.0,24.9936,-80.4469833
FloridaKeysReefVisualCensus2005,7613816.0,24.981931049702027,-80.44397494243147
FloridaKeysReefVisualCensus2005,7621307.0,24.965859315982243,-80.4404784218646
FloridaKeysReefVisualCensus2005,7621313.0,24.97743500627907,-80.43930082930233
FloridaKeysReefVisualCensus2005,7662566.0,24.9828501,-80.4190499
FloridaKeysReefVisualCensus2005,7666317.0,24.9847167,-80.4159666
FloridaKeysReefVisualCensus2005,7670065.0,24.980357288048243,-80.41470362686402
FloridaKeysReefVisualCensus2005,7673821.0,24.99072022364066,-80.41288237257683
FloridaKeysReefVisualCensus2005,7677570.0,24.9901667,-80.4109999
FloridaKeysReefVisualCensus2005,7677571.0,24.990766700000002,-80.4107999
FloridaKeysReefVisualCensus2005,7718844.0,25.032052898550724,-80.3875847
FloridaKeysReefVisualCensus2005,7737620.0,25.079392824567474,-80.37791460126874
FloridaKeysReefVisualCensus2005,7741329.0,25.00475,-80.3765499
FloridaKeysReefVisualCensus2005,7745079.0,25.0053333,-80.3753832
FloridaKeysReefVisualCensus2005,7752584.0,25.01485,-80.3715833
FloridaKeysReefVisualCensus2005,7752585.0,25.0157,-80.3711999
FloridaKeysReefVisualCensus2005,7756332.0,25.0116667,-80.3691999
FloridaKeysReefVisualCensus2005,7756333.0,25.01205,-80.3687332
FloridaKeysReefVisualCensus2005,7756334.0,25.014965518844985,-80.36867316990882
FloridaKeysReefVisualCensus2005,7756336.0,25.0187,-80.3682499
FloridaKeysReefVisualCensus2005,7760085.0,25.0160833,-80.3659499
FloridaKeysReefVisualCensus2005,7760086.0,25.0185,-80.3672499
FloridaKeysReefVisualCensus2005,7763835.0,25.0167167,-80.3649499
FloridaKeysReefVisualCensus2005,7767595.0,25.0341583,-80.36324160000001
FloridaKeysReefVisualCensus2005,7775093.0,25.031207883795783,-80.35822964317425
FloridaKeysReefVisualCensus2005,7793844.0,25.033105332967033,-80.34877918439561
FloridaKeysReefVisualCensus2005,7797596.0,25.0358833,-80.3474832
FloridaKeysReefVisualCensus2005,7801345.0,25.0348667,-80.3446333
FloridaKeysReefVisualCensus2005,7801348.0,25.03886171418994,-80.34496354793296
FloridaKeysReefVisualCensus2005,7805096.0,25.0356833,-80.3435666
FloridaKeysReefVisualCensus2005,7805097.0,25.03733507448276,-80.34335871724139
FloridaKeysReefVisualCensus2005,7805103.0,25.048081575603558,-80.34310849402796
FloridaKeysReefVisualCensus2005,7827651.0,25.1344667,-80.3297999
FloridaKeysReefVisualCensus2005,7835133.0,25.1026167,-80.3256999
FloridaKeysReefVisualCensus2005,7835194.0,25.2133167,-80.3255333
FloridaKeysReefVisualCensus2005,7846372.0,25.0826667,-80.3201166
FloridaKeysReefVisualCensus2005,7850118.0,25.07499970421286,-80.31820120654102
FloridaKeysReefVisualCensus2005,7850122.0,25.0828667,-80.3197332
FloridaKeysReefVisualCensus2005,7853873.0,25.085029926368716,-80.3169153157542
FloridaKeysReefVisualCensus2005,7872636.0,25.1078333,-80.3070999
FloridaKeysReefVisualCensus2005,7876382.0,25.1013667,-80.3042166
FloridaKeysReefVisualCensus2005,7887644.0,25.12225,-80.2977999
FloridaKeysReefVisualCensus2005,7891395.0,25.1238833,-80.2970666
FloridaKeysReefVisualCensus2005,7895136.0,25.1074167,-80.2938999
FloridaKeysReefVisualCensus2005,7895146.0,25.12575,-80.2938499
FloridaKeysReefVisualCensus2005,7895154.0,25.1396833,-80.2942999
FloridaKeysReefVisualCensus2005,7898886.0,25.107591650000003,-80.29342495
FloridaKeysReefVisualCensus2005,7910138.0,25.11115,-80.2864833
FloridaKeysReefVisualCensus2005,7917655.0,25.14205,-80.2830499
FloridaKeysReefVisualCensus2005,7928891.0,25.1167167,-80.2775999
FloridaKeysReefVisualCensus2005,7936452.0,25.22655,-80.2726166
FloridaKeysReefVisualCensus2005,7943959.0,25.2398833,-80.2683332
FloridaKeysReefVisualCensus2005,7951430.0,25.186869975574364,-80.2642047738815
FloridaKeysReefVisualCensus2005,7951435.0,25.1964833,-80.2640166
FloridaKeysReefVisualCensus2005,7955158.0,25.1479167,-80.2630666
FloridaKeysReefVisualCensus2005,7962654.0,25.1396333,-80.2597499
FloridaKeysReefVisualCensus2005,7966403.0,25.13835,-80.2569166
FloridaKeysReefVisualCensus2005,7966406.0,25.1435167,-80.2572833
FloridaKeysReefVisualCensus2005,7966459.0,25.23985,-80.2561832
FloridaKeysReefVisualCensus2005,7970174.0,25.176105765642774,-80.25486059704208
FloridaKeysReefVisualCensus2005,7970180.0,25.18783815228031,-80.25456899655173
FloridaKeysReefVisualCensus2005,7977667.0,25.16435,-80.2508333
FloridaKeysReefVisualCensus2005,7977668.0,25.1649,-80.2505999
FloridaKeysReefVisualCensus2005,7996481.0,25.2793333,-80.2398832
FloridaKeysReefVisualCensus2005,8000166.0,25.161375248379052,-80.23969234812968
FloridaKeysReefVisualCensus2005,8000181.0,25.18906986637266,-80.23937748412348
FloridaKeysReefVisualCensus2005,8007734.0,25.2851334,-80.2337999
FloridaKeysReefVisualCensus2005,8007759.0,25.330125792663043,-80.233683159375
FloridaKeysReefVisualCensus2005,8018935.0,25.19617952134571,-80.22832785893272
FloridaKeysReefVisualCensus2005,8018942.0,25.208659908910892,-80.22903702871287
FloridaKeysReefVisualCensus2005,8018992.0,25.2992833,-80.2280999
FloridaKeysReefVisualCensus2005,8022686.0,25.19745,-80.2259499
FloridaKeysReefVisualCensus2005,8026436.0,25.1981167,-80.2257832
FloridaKeysReefVisualCensus2005,8026453.0,25.2290833,-80.2245832
FloridaKeysReefVisualCensus2005,8026491.0,25.2969,-80.2245499
FloridaKeysReefVisualCensus2005,8030193.0,25.2110696300716,-80.223261174463
FloridaKeysReefVisualCensus2005,8030250.0,25.3137834,-80.2221666
FloridaKeysReefVisualCensus2005,8033949.0,25.221,-80.2206666
FloridaKeysReefVisualCensus2005,8033989.0,25.29341035847751,-80.22105099573241
FloridaKeysReefVisualCensus2005,8037694.0,25.2116667,-80.2180999
FloridaKeysReefVisualCensus2005,8037707.0,25.2357833,-80.2177499
FloridaKeysReefVisualCensus2005,8037714.0,25.2484334,-80.2191166
FloridaKeysReefVisualCensus2005,8037715.0,25.2497167,-80.2186666
FloridaKeysReefVisualCensus2005,8037739.0,25.2943334,-80.2191499
FloridaKeysReefVisualCensus2005,8041444.0,25.2117833,-80.2176666
FloridaKeysReefVisualCensus2005,8045212.0,25.2442333,-80.2143999
FloridaKeysReefVisualCensus2005,8052698.0,25.219600154398147,-80.21112468773148
FloridaKeysReefVisualCensus2005,8056449.0,25.2214833,-80.2093666
FloridaKeysReefVisualCensus2005,8056461.0,25.2427833,-80.2090666
FloridaKeysReefVisualCensus2005,8063949.0,25.2209667,-80.2047999
FloridaKeysReefVisualCensus2005,8067704.0,25.229790353063457,-80.20269023238512
FloridaKeysReefVisualCensus2005,8067708.0,25.2374,-80.2026499
FloridaKeysReefVisualCensus2005,8067746.0,25.3067667,-80.2017166
FloridaKeysReefVisualCensus2005,8071509.0,25.3299,-80.2001832
FloridaKeysReefVisualCensus2005,8075240.0,25.2947333,-80.1988999
FloridaKeysReefVisualCensus2005,8079017.0,25.34435,-80.1952499
FloridaKeysReefVisualCensus2005,8079052.0,25.40755,-80.1964999
FloridaKeysReefVisualCensus2005,8082817.0,25.4339334,-80.1930332
FloridaKeysReefVisualCensus2005,8090217.0,25.2536667,-80.1908999
FloridaKeysReefVisualCensus2005,8097733.0,25.2825,-80.1860832
FloridaKeysReefVisualCensus2005,8105260.0,25.3321167,-80.1814832
FloridaKeysReefVisualCensus2005,8109020.0,25.3487167,-80.1809499
FloridaKeysReefVisualCensus2005,8112823.0,25.4444667,-80.1767832
FloridaKeysReefVisualCensus2005,8127732.0,25.2803167,-80.1710332
FloridaKeysReefVisualCensus2005,8131539.0,25.3829667,-80.1677332
FloridaKeysReefVisualCensus2005,8135245.0,25.3039667,-80.1664999
FloridaKeysReefVisualCensus2005,8139018.0,25.34505,-80.1632832
FloridaKeysReefVisualCensus2005,8146492.0,25.2992167,-80.1596832
FloridaKeysReefVisualCensus2005,8150248.0,25.3090334,-80.1591499
FloridaKeysReefVisualCensus2005,8154028.0,25.3634334,-80.1568499
FloridaKeysReefVisualCensus2005,8157754.0,25.3205667,-80.1548499
FloridaKeysReefVisualCensus2005,8157823.0,25.44545,-80.1542499
FloridaKeysReefVisualCensus2005,8165328.0,25.4544167,-80.1492832
FloridaKeysReefVisualCensus2005,8165336.0,25.468,-80.1497832
FloridaKeysReefVisualCensus2005,8172805.0,25.4123167,-80.1464832
FloridaKeysReefVisualCensus2005,8176594.0,25.4835834,-80.1435499
FloridaKeysReefVisualCensus2005,8180274.0,25.3564,-80.1413832
FloridaKeysReefVisualCensus2005,8180284.0,25.3741334,-80.1414332
FloridaKeysReefVisualCensus2005,8187784.0,25.3737167,-80.1391166
FloridaKeysReefVisualCensus2005,8187830.0,25.4585,-80.1373499
FloridaKeysReefVisualCensus2005,8191567.0,25.43485,-80.1357999
FloridaKeysReefVisualCensus2005,8191616.0,25.5233,-80.1353499
FloridaKeysReefVisualCensus2005,8195332.0,25.4615,-80.1331166
FloridaKeysReefVisualCensus2005,8202846.0,25.4866,-80.1294999
FloridaKeysReefVisualCensus2005,8210311.0,25.4225334,-80.1252832
FloridaKeysReefVisualCensus2005,8214096.0,25.4859667,-80.1241499
FloridaKeysReefVisualCensus2005,8221607.0,25.5071667,-80.1200999
FloridaKeysReefVisualCensus2005,8229110.0,25.5113167,-80.1162832
FloridaKeysReefVisualCensus2005,8236591.0,25.4766334,-80.1113999
FloridaKeysReefVisualCensus2005,8236613.0,25.5169,-80.1116666
FloridaKeysReefVisualCensus2005,8251601.0,25.4945,-80.1036499
FloridaKeysReefVisualCensus2005,8255407.0,25.595967673006136,-80.10082230981595
FloridaKeysReefVisualCensus2005,8255414.0,25.609371987179486,-80.1000931880342
FloridaKeysReefVisualCensus2005,8259152.0,25.587745988437103,-80.09820840914867
FloridaKeysReefVisualCensus2005,8262939.0,25.6546667,-80.0956666
FloridaKeysReefVisualCensus2005,8262940.0,25.6556,-80.0958332
FloridaKeysReefVisualCensus2005,8262944.0,25.66395,-80.0972666
FloridaKeysReefVisualCensus2005,8270402.0,25.58745,-80.0929832
FloridaKeysReefVisualCensus2005,8274163.0,25.60805,-80.0904332
FloridaKeysReefVisualCensus2005,8274164.0,25.6083834,-80.0902999
FloridaKeysReefVisualCensus2005,8274191.0,25.6573001,-80.0912832
FloridaKeysReefVisualCensus2007,4707273.0,24.450630178848414,-81.9757266480611
FloridaKeysReefVisualCensus2007,4711023.0,24.451099272611465,-81.97336587261147
FloridaKeysReefVisualCensus2007,4741023.0,24.450251839432177,-81.95748442334384
FloridaKeysReefVisualCensus2007,4744788.0,24.4774167,-81.9568333
FloridaKeysReefVisualCensus2007,4752307.0,24.513092171791907,-81.95247339907515
FloridaKeysReefVisualCensus2007,4767263.0,24.4332667,-81.9435833
FloridaKeysReefVisualCensus2007,4771013.0,24.4334,-81.9427999
FloridaKeysReefVisualCensus2007,4771025.0,24.454016155944057,-81.9429505993007
FloridaKeysReefVisualCensus2007,4797307.0,24.51284515752315,-81.92958133240741
FloridaKeysReefVisualCensus2007,4804774.0,24.4539334,-81.9254166
FloridaKeysReefVisualCensus2007,4804775.0,24.4543667,-81.9248499
FloridaKeysReefVisualCensus2007,4816021.0,24.4482,-81.9177833
FloridaKeysReefVisualCensus2007,4819771.0,24.4483334,-81.9171666
FloridaKeysReefVisualCensus2007,4827281.0,24.4653834,-81.9119166
FloridaKeysReefVisualCensus2007,4831031.0,24.4651333,-81.9114999
FloridaKeysReefVisualCensus2007,4834776.0,24.45736142013423,-81.90783218187919
FloridaKeysReefVisualCensus2007,4846035.0,24.47395,-81.9022833
FloridaKeysReefVisualCensus2007,4846036.0,24.4745834,-81.9020833
FloridaKeysReefVisualCensus2007,4857270.0,24.44675,-81.8971833
FloridaKeysReefVisualCensus2007,4857271.0,24.4476667,-81.8967999
FloridaKeysReefVisualCensus2007,4857288.0,24.47905,-81.8962166
FloridaKeysReefVisualCensus2007,4861017.0,24.44089320566706,-81.89447202845336
FloridaKeysReefVisualCensus2007,4861024.0,24.4531,-81.894
FloridaKeysReefVisualCensus2007,4861038.0,24.4791334,-81.8957499
FloridaKeysReefVisualCensus2007,4864774.0,24.4526834,-81.8935833
FloridaKeysReefVisualCensus2007,4891023.0,24.4518333,-81.8793333
FloridaKeysReefVisualCensus2007,4898518.0,24.44193538787879,-81.87470351818182
FloridaKeysReefVisualCensus2007,4902269.0,24.443658159360734,-81.87272301917808
FloridaKeysReefVisualCensus2007,4902274.0,24.4534334,-81.8732833
FloridaKeysReefVisualCensus2007,4902283.0,24.4689167,-81.8724332
FloridaKeysReefVisualCensus2007,4906033.0,24.4691167,-81.8721499
FloridaKeysReefVisualCensus2007,4932274.0,24.4543334,-81.8576833
FloridaKeysReefVisualCensus2007,4936025.0,24.4560167,-81.8553833
FloridaKeysReefVisualCensus2007,4939776.0,24.457755608008657,-81.85319677510823
FloridaKeysReefVisualCensus2007,4943543.0,24.48741078247914,-81.85195773802145
FloridaKeysReefVisualCensus2007,4954778.0,24.4600667,-81.8465166
FloridaKeysReefVisualCensus2007,4958543.0,24.48749357084746,-81.84420885853108
FloridaKeysReefVisualCensus2007,4962278.0,24.46074393919916,-81.84195630906217
FloridaKeysReefVisualCensus2007,4966029.0,24.46345,-81.8390499
FloridaKeysReefVisualCensus2007,4966030.0,24.4638,-81.8387833
FloridaKeysReefVisualCensus2007,4977284.0,24.4723139491731,-81.83413633748621
FloridaKeysReefVisualCensus2007,4981037.0,24.477500214883722,-81.83201405953488
FloridaKeysReefVisualCensus2007,5007283.0,24.470446613995488,-81.81805505248307
FloridaKeysReefVisualCensus2007,5014781.0,24.466858009801634,-81.81437692380396
FloridaKeysReefVisualCensus2007,5022287.0,24.4775833,-81.8095
FloridaKeysReefVisualCensus2007,5026037.0,24.47752490045558,-81.8081847596811
FloridaKeysReefVisualCensus2007,5029787.0,24.47695,-81.8067333
FloridaKeysReefVisualCensus2007,5033533.0,24.469941154764637,-81.80507520815155
FloridaKeysReefVisualCensus2007,5056031.0,24.466117096316964,-81.79270184743304
FloridaKeysReefVisualCensus2007,5074784.0,24.4724667,-81.7818666
FloridaKeysReefVisualCensus2007,5078534.0,24.4724833,-81.7813666
FloridaKeysReefVisualCensus2007,5082282.0,24.468341568047983,-81.77878068244274
FloridaKeysReefVisualCensus2007,5127291.0,24.485265561047836,-81.75418362972665
FloridaKeysReefVisualCensus2007,5131034.0,24.4714,-81.7520499
FloridaKeysReefVisualCensus2007,5134783.0,24.471,-81.7515166
FloridaKeysReefVisualCensus2007,5142280.0,24.4649167,-81.7477166
FloridaKeysReefVisualCensus2007,5142301.0,24.502999237983587,-81.74749867971863
FloridaKeysReefVisualCensus2007,5146036.0,24.475600949325845,-81.74484856539326
FloridaKeysReefVisualCensus2007,5161049.0,24.49928326299401,-81.7373487491018
FloridaKeysReefVisualCensus2007,5164784.0,24.4730167,-81.7343499
FloridaKeysReefVisualCensus2007,5168535.0,24.47325,-81.7338166
FloridaKeysReefVisualCensus2007,5168548.0,24.497813142388758,-81.73363439789227
FloridaKeysReefVisualCensus2007,5176031.0,24.466798007631873,-81.7288571459596
FloridaKeysReefVisualCensus2007,5179800.0,24.50124252278481,-81.7280399716916
